date,dollar,CRISE,r_vol,r_oil,r_PETR4,r_PETROBRAS,ma24,macd,macdhist,bbands,rsi_dummy,atr_dummy,target_value,target_class,sentimento
2022-02-04 12:00:00,0.0023451359497157487,53.0,5057800.0,-0.003013980351968648,5.0,25.0,0.0004874245720383197,-0.1178070955386729,0.0682805262965174,0,0,0,0.0112907820175849,1.0,0.5994
2022-02-04 13:00:00,-0.002994758057750291,42.0,9539100.0,0.00043188203780109014,19.0,22.0,0.0007692386789979189,-0.052978199874154,0.106487537568829,0,0,1,-0.0057332115331399,0.0,-0.3182
2022-02-04 14:00:00,7.510726732196105e-05,44.0,4866200.0,-0.003561426915738908,21.0,32.0,0.0007174078290608232,-0.0167391754884391,0.1141812495636351,0,0,0,-0.0033384099485449,0.0,0.6249
2022-02-07 10:00:00,-0.005108221270285207,49.0,7078600.0,-0.0042102925748931375,0.0,7.0,0.0004989565292663478,-0.0005921728965461,0.0828242929312519,0,0,0,-0.0052146680031369,0.0,0.0
2022-02-07 11:00:00,-0.001774491269447176,38.0,6505600.0,-0.012250620984259553,0.0,17.0,-0.00019181290361958148,-0.0170149761283866,0.053121191759529,0,0,0,0.0058587303398409,1.0,0.0
2022-02-07 13:00:00,0.0006807708562266424,58.0,3395100.0,-0.00196571263269274,20.0,24.0,-0.0006656346720879114,-0.0195994001394268,0.0315326443429711,0,0,0,-0.0067629085232512,0.0,0.4404
2022-02-07 14:00:00,-0.0037605248335296215,52.0,10092100.0,-0.002516639994256442,20.0,29.0,-0.0008197868494089766,-0.0408963854000035,0.0081885272659155,0,0,0,0.0021665023784889,1.0,0.0
2022-02-07 15:00:00,-0.0013087697067297732,63.0,2851000.0,-0.0006582402981322177,15.0,28.0,-0.0007691795129918244,-0.0515319806990959,-0.0019576544265414,0,0,0,-0.0262507829966295,0.0,-0.2023
2022-02-08 10:00:00,0.0016334419064429895,50.0,12469300.0,-0.015148158908147358,2.0,13.0,-0.0016934990004152661,-0.1270837512563716,-0.0620075399870537,1,1,0,-0.0041230911920117,0.0,0.9313
2022-02-08 12:00:00,0.001272175358295602,51.0,7803800.0,-0.005151250819113273,2.0,34.0,-0.0018017805849857016,-0.2527228146276954,-0.1292976458361454,1,1,0,0.0025542760052861,1.0,0.9643
2022-02-08 13:00:00,-0.0007585737186440733,53.0,4340900.0,0.0011256878392391645,16.0,28.0,-0.0014827034541965434,-0.2885295837569863,-0.1320835319723491,1,1,0,0.0054140152343702,1.0,0.0
2022-02-08 14:00:00,0.00045545355636100737,55.0,6514200.0,0.008882402674182499,20.0,31.0,-0.001200837113415898,-0.2997339741823346,-0.1146303379181579,0,0,0,0.0047513341773919,1.0,0.6124
2022-02-09 10:00:00,0.0037225393217215075,53.0,6004200.0,-0.004789488873048864,0.0,11.0,-0.0002588077396292743,-0.2790326588704417,-0.0578588735787255,0,0,0,0.0195029542003548,1.0,-0.3612
2022-02-09 12:00:00,-0.003123815975525135,51.0,7111900.0,0.002674453965648693,2.0,32.0,0.0006727826790089431,-0.1518316155392725,0.0545417143749101,0,0,0,-0.0046082247218874,0.0,0.9633
2022-02-09 13:00:00,-0.00032284198021581556,61.0,3587200.0,-0.01100250562602112,9.0,39.0,0.0008792033094269236,-0.1123029106866795,0.0752563353820024,0,0,0,0.0003085901562447,1.0,0.0
2022-02-09 14:00:00,-0.007751072131696124,51.0,4349800.0,0.0032588034890312922,27.0,24.0,0.0005683953634429972,-0.0792557355295855,0.0866428084312771,0,0,0,-0.0070965610403942,0.0,0.875
2022-02-09 15:00:00,-0.001014751093835975,30.0,4281000.0,0.003248218184279228,21.0,27.0,0.00023239339662128877,-0.070808416647246,0.0760721018508933,0,0,0,0.0043505092703781,1.0,0.7845
2022-02-10 10:00:00,0.0014949311434240276,47.0,8862400.0,0.0048007179484297335,5.0,11.0,-0.0003226930674526951,-0.0522151708655087,0.0757322781061045,0,0,0,0.010210452789934,1.0,0.6249
2022-02-10 11:00:00,-0.007673925334721332,48.0,8167800.0,0.006888919406467187,0.0,9.0,-0.0003357069539392521,-0.01072783598525,0.0937756903890905,0,0,1,-0.0006125714189575,0.0,0.4767
2022-02-10 12:00:00,0.0008678042685266174,55.0,8288200.0,0.005848584895533415,6.0,19.0,-0.0001808263664432319,0.0203032626433241,0.0998454312141318,0,0,0,0.005209873226496,1.0,0.8779
2022-02-10 13:00:00,0.0017341955523924035,59.0,3095000.0,0.004936883606243558,13.0,30.0,-0.00043923128330880523,0.0579451082352164,0.1099898214448193,0,0,0,-0.0018291939021132,0.0,0.8519
2022-02-10 14:00:00,0.005578065399943766,55.0,4848500.0,-0.009279459479043961,16.0,36.0,-0.00027140781660106583,0.0819901095577364,0.1072278582138714,0,0,0,-0.0027489354909557,0.0,0.6249
2022-02-10 15:00:00,0.0006121108191476932,45.0,3241600.0,-0.009917372185993423,19.0,19.0,-0.0002456254134577396,0.0927149262329507,0.0943621399112685,0,0,0,0.0024501688397782,1.0,0.7713
2022-02-11 10:00:00,-0.00324983236728027,56.0,5112300.0,0.01446859291970104,4.0,7.0,0.00016810337942985143,0.1064425881667361,0.0864718414760431,0,0,0,0.0161930579501823,1.0,-0.0
2022-02-11 11:00:00,-0.0028384710775543054,44.0,9123600.0,-0.0026329990098945544,2.0,18.0,0.0010730836502439445,0.1582639628090092,0.110634572894653,0,0,1,0.0072159257540134,1.0,0.7906
2022-02-11 12:00:00,-0.0008077975575681018,42.0,15367800.0,0.0076998891215966925,3.0,24.0,0.001136511771466786,0.2162066100239954,0.1348617760877113,0,0,1,0.0011940571799207,1.0,0.9432
2022-02-11 13:00:00,0.0005775171791169154,56.0,9050300.0,-0.0016373924776719173,11.0,24.0,0.0013029259408945393,0.262330334180092,0.1447884001950463,0,0,0,0.0047704186954282,1.0,0.9022
2022-02-11 14:00:00,-0.0010773119964894162,70.0,5009700.0,0.005466870817899316,24.0,31.0,0.001790797843884917,0.3082411562135547,0.1525593777828073,0,0,0,0.0023738283248171,1.0,0.4404
2022-02-11 15:00:00,0.005931606171177162,44.0,12414400.0,0.023923494992815764,19.0,21.0,0.0018004548741179516,0.347080061889784,0.1531186267672292,0,0,0,-0.008584876000878,0.0,0.5267
2022-02-14 10:00:00,-0.0030823291541195452,66.0,7548900.0,-0.0155055932145709,2.0,27.0,0.0025161120739618514,0.3504204037420919,0.1251671748956297,0,0,0,-0.0074649145258401,0.0,-0.4767
2022-02-14 12:00:00,0.004710159276355208,61.0,6412200.0,0.0023567351290756378,0.0,36.0,0.00206954561769801,0.2847155739906952,0.0309542221973083,0,0,0,0.0051609590385572,1.0,0.7579
2022-02-14 13:00:00,-0.0022196743054291312,63.0,5728600.0,-0.00010689469128011275,23.0,45.0,0.0021800114484686883,0.260257405868181,0.0051968432598352,0,0,0,-0.0039263384391056,0.0,0.7906
2022-02-14 14:00:00,-0.002013645788000784,44.0,4859500.0,0.004916621381745534,19.0,48.0,0.0017936419026014505,0.2277586714966943,-0.021841512889321,0,0,0,0.0048514205467833,1.0,0.9217
2022-02-15 10:00:00,-0.006343481594033862,71.0,12370100.0,-0.023774401061213313,4.0,26.0,0.0008872674188007412,0.1462092893758395,-0.0767710353541205,0,0,0,-0.0153894084800868,0.0,-0.4767
2022-02-15 11:00:00,0.0009642874288371406,53.0,13541000.0,-0.018426795879666558,2.0,42.0,-0.0005318880408293758,0.0527474002961625,-0.136186339547038,1,0,0,0.0062519180063072,1.0,0.802
2022-02-15 13:00:00,0.0013915929721421971,61.0,4364100.0,0.010347891669984177,20.0,58.0,-0.0002535313760795299,-0.0496094632454315,-0.1597852422099083,1,0,0,0.0065217105433845,1.0,0.0
2022-02-15 14:00:00,0.0010614787040719165,74.0,8658300.0,0.002614925549810243,18.0,57.0,0.0,-0.0671449317142887,-0.1418565685430123,0,0,1,0.002159817807892,1.0,-0.7964
2022-02-15 15:00:00,-0.0017159261110173407,64.0,3875600.0,-0.001956099888527296,27.0,53.0,0.00038039108734055915,-0.0745343409650018,-0.1193967822349804,0,0,0,0.0258620740279127,1.0,0.9846
2022-02-16 10:00:00,-0.00108151485383845,52.0,11560600.0,0.01840159526126861,2.0,22.0,0.0012674913733365933,-0.0124658107872974,-0.0458626016458208,0,0,1,0.0072029315925856,1.0,0.0
2022-02-16 11:00:00,-0.0029000380654772284,53.0,11529300.0,0.004704399092792855,3.0,40.0,0.0011519568609488218,0.0554508730847516,0.0176432657809826,0,0,1,-0.0080453053252421,0.0,0.3818
2022-02-16 12:00:00,0.00029087501232005764,48.0,6331600.0,0.0065977983306750865,5.0,26.0,0.000834523807361931,0.0864915333556624,0.0389471408415147,0,0,0,0.0036046539076179,1.0,0.0
2022-02-16 13:00:00,0.00021324015222412562,50.0,4821200.0,-0.0002114033601923193,18.0,37.0,0.0007706601226515897,0.1193980448481184,0.0574829218671766,0,0,0,0.0002992613462695,1.0,-0.2732
2022-02-16 14:00:00,-0.002480710131460784,46.0,3048400.0,-0.002749308840747311,19.0,43.0,0.0008584296792113477,0.1446164251443065,0.0661610417306917,0,0,0,0.0044883762446847,1.0,0.9694
2022-02-16 15:00:00,-0.0019817030380339107,49.0,5237700.0,-0.005407639911337192,12.0,39.0,0.001160412410239564,0.1746922986642047,0.076989532200472,0,0,0,-0.0187667880203278,0.0,0.5994
2022-02-17 12:00:00,-0.00287600733199167,39.0,6464400.0,-0.00946684148135779,3.0,33.0,-0.0011088723131202904,0.0741977934299669,-0.0284713162457453,0,0,0,0.00613123143741,1.0,0.8176
2022-02-17 13:00:00,-0.0013357680107607406,66.0,3179200.0,0.00801937127016239,9.0,27.0,-0.0009082667541210343,0.0538300922969554,-0.0390712139030054,0,0,1,-0.0006093984750044,0.0,0.743
2022-02-17 14:00:00,0.0012600058951859339,51.0,3330500.0,-0.00566700370918638,15.0,30.0,-0.0011363655657150584,0.0356635652367103,-0.0457901927706004,0,0,0,-0.0036585041059751,0.0,-0.1531
2022-02-17 15:00:00,0.0012777138402875199,45.0,3172200.0,-0.0003287897851734778,8.0,23.0,-0.0013904670444884193,0.0114515444524059,-0.0560017708439238,0,0,0,-0.0003060629172908,0.0,0.3818
2022-02-18 10:00:00,-0.0067091874130477125,53.0,4860900.0,-0.01600700689757162,0.0,12.0,-0.0010379791284825801,-0.0084463806414518,-0.0607197567502253,0,0,0,-0.0042852585704004,0.0,0.9943
2022-02-18 13:00:00,-0.0006048621200933635,56.0,5290100.0,-0.00658190082724841,9.0,27.0,-0.0009265599814337611,-0.0952982578044441,-0.0870607396274317,0,0,0,0.007411916487114,1.0,0.7351
2022-02-18 14:00:00,0.0024404633175014734,41.0,4909900.0,0.007398474121052434,17.0,41.0,-0.00045735852080364126,-0.0936730577255886,-0.068348431638861,0,0,1,0.005211587652028,1.0,0.0
2022-02-18 15:00:00,0.00023375645697676362,46.0,6724400.0,0.00010955284959068834,13.0,32.0,-0.00044485488320988864,-0.0777708417866165,-0.0419569725599111,0,0,0,0.0170783026214729,1.0,0.836
2022-02-21 10:00:00,-0.006620437591584483,52.0,6278300.0,0.003370231178854377,0.0,14.0,0.0010935591665299782,-0.0197533933792399,0.0128483806779723,0,0,1,0.0095951936871161,1.0,0.0
2022-02-21 11:00:00,-0.0026854335768085047,46.0,8969700.0,0.003358910872704346,3.0,33.0,0.002133927462456109,0.0514540235456095,0.0672446380822575,0,0,1,0.0023760568875965,1.0,-0.1779
2022-02-21 13:00:00,0.002817208636521462,57.0,2890800.0,0.003336496881400919,18.0,39.0,0.0018342366747128303,0.152023795636282,0.1136388134732474,0,0,0,-0.0002972402905472,0.0,0.0772
2022-02-21 14:00:00,0.0011198207237654856,36.0,3430400.0,0.003325401689036056,14.0,41.0,0.0015530885667254246,0.180037198684495,0.1133217732171684,0,0,0,0.0065398699374181,1.0,0.0
2022-02-21 15:00:00,-7.850750036708654e-05,29.0,7570600.0,0.003314380044039389,12.0,33.0,0.0017397895613482373,0.2174832705454861,0.1206142760625275,0,0,1,-0.0008859651138843,0.0,0.7579
2022-02-21 16:00:00,0.0018251853493316261,44.0,3720300.0,0.003303431217535291,14.0,39.0,0.0006418512169350521,0.2419498541901532,0.1160646877657557,0,0,0,0.0168489407027161,1.0,0.9983
2022-02-22 10:00:00,-0.009481350874154693,67.0,0.0,0.0032925544902466797,0.0,18.0,0.0010564843683820158,0.3038316278100978,0.1423571691085603,0,0,1,-0.0151162917063384,0.0,0.5859
2022-02-22 12:00:00,-9.90303241426016e-05,55.0,12755600.0,-0.005469191809442164,4.0,41.0,6.27721052468555e-05,0.2731359127964481,0.0659857947179942,0,0,0,0.0017932269854381,1.0,0.1779
2022-02-22 13:00:00,0.001980047331552992,58.0,5303500.0,-0.0005390923389573254,16.0,42.0,0.00012554111921825317,0.2479877075774013,0.0326700715991579,0,0,0,-0.0053699374319098,0.0,0.0
2022-02-22 14:00:00,-0.0006125715397057307,54.0,7228200.0,0.003344455177781702,20.0,34.0,-0.00028870114698054117,0.2110996283452948,-0.0033744061063588,0,0,0,0.0002998896666899,1.0,0.9364
2022-02-22 15:00:00,0.0010478838808134494,58.0,6675600.0,-0.010000003281460002,21.0,44.0,0.000514790628445283,0.180590604700626,-0.027106743800822,0,0,0,0.0092953939272761,1.0,0.0
2022-02-22 16:00:00,-0.0025480230240388924,66.0,7106000.0,0.0021722270979156466,8.0,36.0,0.0009412060004219125,0.1793589651879727,-0.0226707066507802,0,0,1,0.0136660453522854,1.0,0.9677
2022-02-23 10:00:00,-0.00994098505051555,47.0,0.0,-0.0044434382532910766,1.0,21.0,0.0018806419293750931,0.2130451123062187,0.0088123523739725,0,0,0,0.0076202269744944,1.0,0.2263
2022-02-23 11:00:00,0.0011401135020474573,53.0,17658700.0,0.007946829117011722,3.0,28.0,0.0019521979430232594,0.2577504394365491,0.0428141436034423,0,0,1,-0.0046538639453532,0.0,0.3818
2022-02-23 13:00:00,-0.0027629409900257196,50.0,5180900.0,-0.013021944773101146,16.0,33.0,0.0019823460863730435,0.2930465543597833,0.0525459928587818,0,0,0,0.0023343453542119,1.0,0.128
2022-02-23 14:00:00,-0.00155476532054033,69.0,4621800.0,0.0038163611123660512,13.0,31.0,0.002090410617578309,0.3086018224146443,0.0544810087309142,0,0,0,0.0011645099651891,1.0,0.8176
2022-02-23 15:00:00,-0.0028747690113246627,49.0,10174200.0,0.0003258611784968668,9.0,34.0,0.0023095556032350917,0.3204631245804421,0.0530738487173696,0,0,0,-0.0058156663707198,0.0,0.7184
2022-02-23 16:00:00,0.0011211835818778493,49.0,10492700.0,-0.005755226412999526,12.0,28.0,0.002304229121262047,0.3101496893524285,0.0342083307914847,0,0,0,0.0190114522371209,1.0,0.9935
2022-02-24 10:00:00,0.020378797696709583,75.0,0.0,0.08595459760192337,5.0,23.0,0.0030405268832123244,0.3503868667868914,0.0595564065807582,0,0,0,-0.018943738361697,0.0,0.0
2022-02-24 11:00:00,0.007055735704628141,73.0,19174900.0,-0.022025570096395386,11.0,27.0,0.00192229661951826,0.3252691476979734,0.0275509499934721,0,0,0,-0.0201872036438952,0.0,0.3612
2022-02-24 12:00:00,-0.0002140022825672938,100.0,16813900.0,0.0008227255533961308,16.0,52.0,0.0008609142441895479,0.2468406266492664,-0.0407020568441878,0,0,0,0.0059718404962272,1.0,0.8934
2022-02-24 13:00:00,-0.0026668758261179093,87.0,7294700.0,-0.00955610674159546,58.0,60.0,0.00041779839050049006,0.1985349535888403,-0.0712061839236911,0,0,0,-0.0195903791723182,0.0,0.9393
2022-02-24 14:00:00,0.004157363887492993,77.0,10759900.0,0.0,50.0,46.0,-0.0007861144888515748,0.1057765614705772,-0.1311716608335634,1,0,0,-0.0009082282896019,0.0,0.5994
2022-02-24 15:00:00,-0.0016132772551263885,74.0,16134200.0,-0.02479509705137628,43.0,36.0,-0.0009219535562238201,0.0295041116166814,-0.1659552885499673,1,0,0,0.0100000554865056,1.0,-0.6249
2022-02-24 16:00:00,-0.006405329019852912,82.0,15200000.0,-0.01191492283597917,40.0,40.0,-0.00039372947580207374,-0.0042648025906046,-0.1597793622058028,0,0,1,0.0060005081684646,1.0,0.9674
2022-02-25 10:00:00,0.0031546840714336,60.0,0.0,-0.010658892043981849,1.0,8.0,-0.0001353986978200883,-0.0147191548580138,-0.1361869715785696,0,0,0,-0.0107366723369475,0.0,0.5423
2022-02-25 11:00:00,0.005781729916018774,54.0,17139800.0,0.002285331220671649,5.0,11.0,-0.0008494324091045113,-0.0514601444419113,-0.1383423689299736,0,0,0,0.0108531995846958,1.0,0.0
2022-02-25 12:00:00,0.0013594285584639376,53.0,8472600.0,-0.00521168008134032,4.0,19.0,-0.00036963486872265694,-0.0509413822423709,-0.1102588853843466,0,0,1,-0.0002981903339458,0.0,0.5859
2022-02-25 13:00:00,-0.0012994141030495676,58.0,5536200.0,-0.00283783156992079,22.0,14.0,-0.00108465349379272,-0.0507520029520165,-0.0880556048751937,0,0,0,-0.0023866894380115,0.0,0.4215
2022-02-25 14:00:00,0.004408255213957046,48.0,9454300.0,-0.007114727687570266,19.0,22.0,-0.0005429179756958336,-0.0564071709089333,-0.0749686182656884,0,0,0,0.0071770839809515,1.0,0.8126
2022-02-25 15:00:00,-0.0027841160000702248,39.0,7546300.0,0.005181360659759715,20.0,24.0,0.0002716064478707203,-0.0410496082520808,-0.0476888444870687,0,0,0,0.0008907000898175,1.0,0.296
2022-02-25 16:00:00,-0.0008337115297090136,33.0,5630900.0,0.0070190764148538864,12.0,20.0,0.00023450251562784352,-0.0261564629986494,-0.0262365593869099,0,0,0,0.0317413148586254,1.0,0.4404
2022-03-02 13:00:00,-0.00036871951991890306,46.0,16624100.0,0.1826399117708961,13.0,23.0,0.0017768766927068746,0.0711661360092392,0.056868831696783,0,0,0,-0.0048878141147752,0.0,-0.4767
2022-03-02 14:00:00,-0.0014557991678397775,47.0,9442900.0,0.004972842193005089,14.0,15.0,0.0015520134882545111,0.1330439179256615,0.0949972908905642,0,0,0,0.000866766216927,1.0,-0.1027
2022-03-02 15:00:00,-0.006454046918972667,56.0,6125800.0,-0.04477227763334268,24.0,32.0,0.001205248429728023,0.1824005566026514,0.1154831436540433,0,0,0,0.001732141291808,1.0,0.3818
2022-03-03 10:00:00,-0.015437567069658376,63.0,0.0,-0.012518415114066594,3.0,10.0,-9.820151915373998e-05,0.2217372421839414,0.0987581561360825,0,0,0,0.001457703736813,1.0,-0.4767
2022-03-03 11:00:00,0.002742476951054673,89.0,8988000.0,0.02712531408670138,3.0,20.0,0.00015958611646493814,0.2215999155998531,0.0788966636415954,0,0,0,0.0061136217903512,1.0,-0.2023
2022-03-03 13:00:00,0.003294657644442367,58.0,6040900.0,0.0010946461793552853,32.0,30.0,7.362041444425316e-05,0.2321293667559487,0.0566583183261605,0,0,0,-0.0017437190804151,0.0,-0.7003
2022-03-03 14:00:00,-0.0030464150997144834,53.0,7912700.0,0.0005467941421211098,33.0,30.0,-4.907666325204563e-05,0.2218849292244868,0.0371311046357589,0,0,0,0.0005822549825944,1.0,-0.3182
2022-03-03 15:00:00,-0.004067738749970795,58.0,2795900.0,-0.002459055236397889,19.0,34.0,0.00022085114306280573,0.2129255354334063,0.0225373686757427,0,0,0,-0.0008728187439379,0.0,0.8957
2022-03-03 16:00:00,0.0012950757764682574,46.0,3761200.0,-0.015977357979581996,26.0,33.0,-0.0006133389007016987,0.2010865005200344,0.0085586670098966,0,0,0,-0.0061152907262532,0.0,0.9846
2022-03-04 10:00:00,0.011958548556181725,70.0,0.0,0.029968485744259032,2.0,11.0,-6.137059516264642e-05,0.1727672555955592,-0.0158084623316627,0,0,0,0.0049809013661041,1.0,-0.3182
2022-03-04 11:00:00,-0.0007668510334440937,40.0,10783200.0,0.016484948801409605,3.0,25.0,0.000994276834914265,0.1621720628715053,-0.0211229240445733,0,0,0,-0.0096209336354988,0.0,-0.2023
2022-03-04 12:00:00,-7.872377778050943e-05,69.0,5009100.0,8.863999073982498e-05,8.0,28.0,0.00034336345604923935,0.1256982431888573,-0.046077394981777,0,0,0,-0.0008832085050339,0.0,0.8481
2022-03-04 13:00:00,0.0006690640366537881,51.0,3265400.0,-0.018520127303057854,16.0,26.0,0.0011155376719864663,0.0932960608033326,-0.0627836618938414,0,0,0,0.0029464435139858,1.0,0.6124
2022-03-04 14:00:00,-0.00403148668843234,67.0,6422900.0,0.009479915150884866,19.0,23.0,0.0012734809167065375,0.0748239231613965,-0.065004639628622,0,0,0,0.0011751149956373,1.0,0.8481
2022-03-04 15:00:00,0.002250956776677082,57.0,4763700.0,0.008228296381615596,27.0,30.0,0.0009172068072618167,0.0626897125932686,-0.0617110801573999,0,0,0,-0.0008803577576924,0.0,-0.5574
2022-03-04 16:00:00,0.0007289996433914592,58.0,9093900.0,0.02528163212323542,28.0,18.0,0.0006353478674643309,0.0500750704609487,-0.0594605778317758,0,0,0,-0.0032305613161904,0.0,0.9874
2022-03-07 10:00:00,-0.0067329835933102045,44.0,0.0,0.028551612476931387,4.0,13.0,0.0009402059462364498,0.03084617029549,-0.0629515823977876,1,0,0,-0.0073659401919734,0.0,0.0
2022-03-07 13:00:00,0.0034152587510356547,51.0,8146800.0,-0.0031076358539772198,26.0,29.0,-0.00039029112965771606,-0.1094045392479117,-0.127653990938532,1,1,0,-0.0096618268461401,0.0,0.2263
2022-03-07 14:00:00,0.0011411744640354993,39.0,10699100.0,0.0104473657280586,19.0,36.0,-0.0010737219970485823,-0.1835745671912647,-0.1614592151055081,1,1,0,-0.0003048268831026,0.0,0.9661
2022-03-07 15:00:00,-0.0003734295110331409,46.0,10021000.0,-0.0971739861422799,32.0,25.0,-0.0011237305199235381,-0.2403905569878119,-0.1746201639216442,1,1,0,-0.0097590633086163,0.0,0.0
2022-03-07 16:00:00,-0.0016709830995879082,63.0,8443300.0,0.0992286384361154,17.0,27.0,-0.002824717616984107,-0.3076920567632371,-0.1935373309576555,1,1,0,0.0138588522120308,1.0,0.9201
2022-03-08 10:00:00,0.0037218481009710924,41.0,21001100.0,0.05536888046676869,5.0,21.0,-0.0020724274918539898,-0.3210174973911819,-0.1654902172684802,0,0,1,-0.0030376208895244,0.0,0.8979
2022-03-08 11:00:00,-0.002001181755314496,51.0,14068400.0,0.022131986034460427,11.0,32.0,-0.0022364763278598376,-0.3357764246234112,-0.1441993156005676,0,0,0,-0.0170628086075006,0.0,0.0
2022-03-08 12:00:00,0.0005897189793615532,46.0,13025000.0,-0.007866672957644094,13.0,27.0,-0.003005077165896153,-0.3881856489610698,-0.1572868319505809,1,1,0,0.0102294435283467,1.0,0.8834
2022-03-08 13:00:00,-0.0004125880965523132,56.0,11500700.0,0.003375728642232012,27.0,32.0,-0.0021123617694704944,-0.398498306589218,-0.1340795916629834,0,0,1,-0.0260816317118743,0.0,0.0772
2022-03-08 14:00:00,-0.0060145196481994345,32.0,17378500.0,-0.04569279750759192,33.0,40.0,-0.0032309561941743503,-0.4698430310978665,-0.1643394529373055,1,1,0,0.013547523658725,1.0,0.0258
2022-03-08 15:00:00,0.0015622072570411483,28.0,11453100.0,0.030335303035269323,29.0,37.0,-0.002968210654577086,-0.4860836919990845,-0.1444640910708188,0,0,1,0.0077712158604141,1.0,0.34
2022-03-08 16:00:00,-0.002448203387756198,38.0,11578500.0,-0.011697312342814903,31.0,30.0,-0.0024787953546945296,-0.4733254212863684,-0.1053646562864821,0,0,0,-0.0080196895810515,0.0,0.9501
2022-03-09 10:00:00,-0.008154155266999918,43.0,0.0,-0.05289854956729312,5.0,18.0,-0.0027346952543937375,-0.478676210094882,-0.0885723560759966,0,0,0,0.0065298223093603,1.0,-0.4019
2022-03-09 11:00:00,-0.0008580670673897783,57.0,13597800.0,0.003655532731582367,9.0,18.0,-0.0025042886207730097,-0.4606613602849876,-0.0564460050128817,0,0,0,-0.0055607139671073,0.0,0.3182
2022-03-09 12:00:00,-0.0027960173893997187,44.0,9925800.0,8.472078974497421e-05,14.0,27.0,-0.0026988709297096625,-0.4556564583079563,-0.0411528824286803,0,0,0,0.006523855487079,1.0,0.5423
2022-03-09 13:00:00,4.0014172083768784e-05,40.0,5439500.0,-0.009739997703491987,22.0,27.0,-0.002177524373174311,-0.429790204593786,-0.012229302971608,0,0,0,-0.0098765333257353,0.0,0.0
2022-03-09 15:00:00,0.0014002739309724177,43.0,10096600.0,-0.0258728690116935,19.0,39.0,-0.0026690962125185402,-0.4430865293642085,-0.0184056435231558,0,0,0,0.0081606502370477,1.0,0.8481
2022-03-09 16:00:00,0.0011585637847804087,47.0,9145000.0,0.007536069416623548,24.0,26.0,-0.0023084139319904384,-0.4274290084776169,-0.0021984981092513,0,0,0,0.042652639854918,1.0,0.9729
2022-03-10 10:00:00,0.009298125133081037,32.0,0.0,0.04533431857354331,9.0,9.0,-0.0006992108341322689,-0.3010027657937968,0.099382195659655,0,0,1,-0.008659328187308,0.0,-0.5106
2022-03-10 11:00:00,-0.0021153379535180372,49.0,16847400.0,-0.034118639483209146,6.0,27.0,-0.001119523027002578,-0.2216546114733901,0.1429842799840493,0,0,0,0.0042168489888927,1.0,-0.0258
2022-03-10 12:00:00,0.00043586716310550777,47.0,10350800.0,-0.007859813238711877,8.0,35.0,-0.0009042616137938664,-0.1457932331424487,0.1750765266519925,0,0,0,0.0038992521751726,1.0,-0.2023
2022-03-10 13:00:00,-0.0014258185331481599,41.0,7238800.0,-0.013385551127190642,20.0,67.0,-0.0005991349590580564,-0.0743257633965654,0.1972351971183006,0,0,0,0.0038839930886396,1.0,-0.0
2022-03-10 14:00:00,0.001368376221288381,38.0,12954500.0,-0.017166595630325077,31.0,59.25,-0.00011479757784182976,-0.0071155630278809,0.2115563179895881,0,0,0,0.0029762587309454,1.0,0.4404
2022-03-10 15:00:00,-0.007366914833633498,44.0,10387200.0,0.008263732749232533,30.0,29.5,0.0002296215156771808,0.0536004809619043,0.2178178895834988,0,0,0,0.0,0.0,0.4019
2022-03-10 15:00:00,0.0,44.0,10387200.0,0.0,30.0,51.5,0.0007397227756515967,0.1005591994044721,0.2118212864208532,0,0,0,0.0083085689305026,1.0,0.4019
2022-03-10 16:00:00,0.0007780805602104479,48.0,11973900.0,-0.008847951507265472,37.0,43.75,0.001503836449256557,0.1585403293030509,0.2158419330555456,0,0,0,-0.0020600263616016,0.0,0.9931
2022-03-11 10:00:00,0.0005382157927837916,47.0,0.0,-0.00018790305779436967,7.0,36.0,0.0014252251531936544,0.1965763918381426,0.2031023964725098,0,0,0,-0.0044235189193123,0.0,0.8976
2022-03-11 11:00:00,0.002590159654465518,44.0,8841700.0,0.00573308836093589,8.0,54.0,0.0016392155960371912,0.2121706052432443,0.1749572879020892,0,0,0,-0.0047393322087357,0.0,-0.3182
2022-03-11 12:00:00,0.0014904951440222192,44.0,6642300.0,0.01803570009015365,8.0,49.0,0.0008626708659840165,0.2092068745819659,0.1375948457926487,0,0,0,0.0032738278377091,1.0,-0.0258
2022-03-11 13:00:00,0.0022224329092654926,51.0,2657500.0,-0.006517340449432418,15.0,57.0,0.0011281094593429408,0.2132757169171881,0.1133309505022967,0,0,0,0.0014832168026839,1.0,0.6597
2022-03-11 14:00:00,-0.0004157821226149494,49.0,3385100.0,0.004896967225890281,29.0,45.0,0.0018991669132799593,0.2180216069804714,0.094461472452464,0,0,0,0.0,0.0,0.9001
2022-03-11 15:00:00,0.0006932584488275051,32.0,4066100.0,0.00036779068353842703,24.0,57.0,0.001478539880019225,0.2192553201983713,0.0765561485362911,0,0,0,-0.0189573288349432,0.0,-0.8078
2022-03-11 16:00:00,9.891437695919159e-05,46.0,13008400.0,0.0037683457832240475,19.0,56.0,0.0017413458522510528,0.1666691861356071,0.0191760115788214,0,0,0,-0.0374396078233085,0.0,0.9559
